Toy_ID,Toy_Name,Priority_Level,Production_Line,Defect_Rate,Materials_Shortage,Elf_Staff,Hours_Worked,Delivery_Deadline,Production_Status,Defective_Units,Units_Produced
91de4d5a-f2a2-4aa2-a91d-e59f6262e102,Board Game,Medium,Line 3,0.01,No,Ashley,9,2024-12-13,Complete,5,10
d90aa782-3e4a-407d-b6d2-29b1f0fc1e6c,Board Game,High,Line 4,0.126,No,Sara,9,2024-12-10,In Progress,9,26
8cc6a5dc-7470-4b42-8cf3-dc5854cd692f,Board Game,High,Line 4,0.07,No,Karen,3,2024-12-07,Not Started,3,57
e0b18d05-e9c8-439e-a5e5-65f2d7fe186c,Stuffed Animal,Medium,Line 1,0.085,No,Larry,10,2024-12-21,Not Started,3,96
2f690694-0dd6-4353-8572-0d396e7fee00,Action Figure,Low,Line 3,0.165,No,Stacey,4,2024-12-16,Not Started,0,51
850c2d9a-70fb-454a-a59c-9ec9aab64e27,RC Car,High,Line 2,0.047,Yes,Natasha,3,2024-12-19,Not Started,1,25
18435032-df7c-42aa-b719-ee72a0c53ebd,Board Game,High,Line 2,0.17,No,Brian,6,2024-12-06,In Progress,8,94
377508e3-4422-43be-988e-025fcb0e0d1b,Action Figure,Medium,Line 1,0.067,No,Wendy,2,2024-12-12,In Progress,10,90
e6bdd00d-0e1c-444a-bc34-e4b71e6dfaae,Stuffed Animal,Low,Line 3,0.136,No,Amber,6,2024-12-22,Not Started,2,98
2f107e6d-1e99-4f0e-9711-977a79b2baa3,RC Car,Low,Line 2,0.073,Yes,Derek,9,2024-12-02,In Progress,3,88
4d464f51-0fee-4c80-8cd5-3610d5f1fe94,RC Car,Low,Line 2,0.096,No,Kristin,8,2024-12-09,Complete,9,68
ddf6c1da-17eb-42cd-a4a9-038c55920ffd,Train Set,Low,Line 2,0.169,No,Heather,6,2024-12-10,In Progress,2,93
e6df467e-e65a-4ff1-b3f5-3e3c9e862110,Puzzle,High,Line 2,0.078,Yes,Catherine,10,2024-12-24,Complete,1,96
21f75280-888c-406a-b9a1-6818ef524079,Board Game,High,Line 3,0.079,Yes,John,5,2024-12-02,Not Started,2,68
ae2f3961-1dad-4491-bd11-c902a620a8b1,Board Game,Medium,Line 1,0.155,No,Jason,2,2024-12-22,Complete,9,43
1ac8cb2a-3d70-4cca-99aa-dbf95275c740,Stuffed Animal,Medium,Line 1,0.071,No,Rhonda,8,2024-12-22,Not Started,10,74
02bb769d-55ef-45e7-9cd2-0870d63b2179,Doll,Medium,Line 2,0.043,Yes,Jessica,2,2024-12-18,Complete,3,61
a94d1c92-ecc6-4b56-874e-339760272ad4,Train Set,Medium,Line 4,0.068,No,Evan,10,2024-12-07,In Progress,6,26
71a2a2a7-496d-4b83-92cb-917620696e25,RC Car,Medium,Line 4,0.158,Yes,Jessica,9,2024-12-11,Complete,9,97
12714a54-21e9-413e-96cc-cc98a4df1ba4,Stuffed Animal,High,Line 2,0.188,No,Scott,5,2024-12-22,Complete,1,16
bf72c155-db5f-4d56-8bc7-0c5a0b66d004,Train Set,High,Line 2,0.035,No,Brian,6,2024-12-06,Complete,1,16
6aad20a5-2ecf-4ade-bbfa-64988cf1c555,RC Car,High,Line 1,0.082,Yes,Jeffrey,2,2024-12-11,Not Started,1,56
fe370784-bf26-47dd-bc6f-fe8a285ada20,Action Figure,Low,Line 3,0.069,Yes,Linda,3,2024-12-01,Complete,5,80
cb28116c-4334-410a-8c41-408a9f2bf323,Puzzle,High,Line 2,0.032,Yes,Erica,12,2024-12-23,Not Started,6,21
ee15b1d5-cc39-485f-9955-e7a9500260fb,RC Car,Medium,Line 2,0.079,Yes,Mark,5,2024-12-09,In Progress,3,49
86af17a8-63e4-48bd-8ed0-b2c78546e40d,Doll,High,Line 3,0.142,No,Robin,5,2024-12-15,Not Started,0,36
d637b280-e144-49e8-a9aa-cd43b509be2a,Stuffed Animal,Low,Line 3,0.076,No,Justin,8,2024-12-19,Not Started,0,46
88c6094d-e1e6-432c-93e4-74fd4af1a2b6,Puzzle,High,Line 2,0.024,Yes,Daniel,10,2024-12-06,Not Started,2,34
eadc048f-5c8a-4aad-b3b5-adb87622b4f4,RC Car,Low,Line 4,0.189,No,Sarah,6,2024-12-24,Complete,1,58
272eba4c-3f76-4a08-b8f1-012b32f5b3ea,Action Figure,Medium,Line 3,0.184,Yes,Victor,2,2024-12-05,Complete,6,36
ab1a2062-f37f-4a6c-b1a2-cd4d33ec11ef,Board Game,Low,Line 2,0.059,No,Heather,8,2024-12-25,Complete,7,39
ae363e31-ed4f-4b31-a636-768783b71cc8,Puzzle,High,Line 2,0.089,No,Jennifer,4,2024-12-16,In Progress,9,25
7a7db2cb-08e1-41f4-921c-897461636b28,Stuffed Animal,High,Line 4,0.128,No,Brandy,3,2024-12-25,In Progress,10,39
b93dbf73-ec25-48cc-968a-0781a3d74c26,Doll,Medium,Line 4,0.066,No,Daniel,7,2024-12-20,In Progress,8,84
086fa69e-0082-4720-abd3-4ef7b76ea8ab,Train Set,High,Line 1,0.153,No,Tiffany,8,2024-12-24,Not Started,10,97
1a107d2d-fe3d-46b4-9925-669301144f0f,RC Car,Low,Line 2,0.171,Yes,Micheal,2,2024-12-22,Not Started,9,78
d39f9e4c-5932-4dfd-a4c8-62dba1eb91ce,Board Game,Low,Line 3,0.025,Yes,Marc,1,2024-12-25,Not Started,9,87
16fb4d8f-ac1e-41b0-8fde-25d0b51fdb68,Puzzle,Low,Line 1,0.198,Yes,Rodney,8,2024-12-20,In Progress,7,12
2dac4d24-dffa-4b13-a632-2d51b35995d3,Doll,Medium,Line 4,0.004,Yes,Alexis,11,2024-12-04,Complete,7,76
33612c51-a7df-464b-b4fb-4e64001ac590,Puzzle,Medium,Line 2,0.079,Yes,Ariel,6,2024-12-15,Not Started,3,89
5cba3725-f072-4d7b-89f6-00e2ec1fdb5d,Puzzle,Low,Line 3,0.131,Yes,Laurie,8,2024-12-20,In Progress,7,25
caa3bf3c-d7c0-42a2-ad00-7ea0ed75f401,Stuffed Animal,High,Line 1,0.167,Yes,Stephen,4,2024-12-21,Not Started,8,41
30c9a103-6a04-4a4d-bb2f-d784eaca8025,Train Set,High,Line 1,0.183,No,Jacqueline,11,2024-12-02,Complete,2,86
19d1ff34-e1a8-484b-ac8e-cf8cf5ea29b7,Stuffed Animal,Low,Line 4,0.15,No,Jonathan,11,2024-12-18,Not Started,4,26
e30906aa-98f9-4d5f-bf66-040f098551be,Stuffed Animal,High,Line 3,0.167,No,Diana,8,2024-12-16,Complete,7,78
e945936f-2a76-4ba0-8dab-c7ae6b20808c,Stuffed Animal,Medium,Line 4,0.013,Yes,Lucas,4,2024-12-02,Not Started,4,64
be16dcd2-258a-42d9-908a-edb3860b08fe,Stuffed Animal,High,Line 2,0.028,No,Brendan,11,2024-12-23,Not Started,2,34
18975f31-c494-4a97-981c-eb8726c1b121,RC Car,Medium,Line 3,0.096,Yes,Stephanie,12,2024-12-16,In Progress,2,64
491236ab-c37b-4bc8-95b2-769c21653dec,Puzzle,Medium,Line 2,0.088,Yes,Timothy,8,2024-12-21,In Progress,10,60
d64df728-f1a1-43cb-b521-bc4f1a2788ea,Puzzle,Medium,Line 1,0.139,No,Christina,2,2024-12-02,In Progress,7,39
194daebb-f2aa-40f5-a14f-2807208a2f4b,Action Figure,High,Line 2,0.039,No,Gerald,1,2024-12-06,Not Started,1,10
5d7e75ca-25e3-4445-b5c6-a99c5f7a0c6f,Stuffed Animal,Medium,Line 3,0.113,No,Lydia,1,2024-12-07,Not Started,5,26
6794ac28-00a8-41be-b454-61ad93f5d72c,Action Figure,High,Line 1,0.181,No,Jackson,4,2024-12-13,Complete,6,38
d220696d-2809-4ada-b7b2-d24110cddbe2,Train Set,High,Line 2,0.181,Yes,George,5,2024-12-25,Complete,7,47
48f37ac5-8baf-47cc-9235-089e043aab26,Doll,Medium,Line 3,0.036,No,Caitlin,1,2024-12-09,Not Started,9,16
5ad73a1e-e217-46df-b1e5-7dd5b2055f5b,Board Game,Low,Line 1,0.002,Yes,Johnathan,6,2024-12-24,Not Started,0,91
4cfb36c2-433f-4ce3-afd6-4ed7eebbc6c2,Train Set,Low,Line 2,0.002,Yes,Samantha,2,2024-12-16,Complete,10,56
c77692ed-78fe-4b42-a964-1a229eb2fad7,Action Figure,Low,Line 4,0.174,Yes,Gary,6,2024-12-25,Complete,7,37
904bd830-186c-493d-97b8-42a59bcbf451,Action Figure,High,Line 4,0.059,No,Walter,10,2024-12-08,In Progress,5,73
ebf73378-aec0-408c-a467-9f2c105ff6d7,Stuffed Animal,Medium,Line 2,0.181,No,Jamie,6,2024-12-21,Not Started,10,60
b3040531-8d2f-4b90-886e-416f7472f106,Doll,High,Line 1,0.185,Yes,Veronica,11,2024-12-17,Not Started,7,74
07ca9019-6a1a-4a61-afed-0693b84c5c3c,Stuffed Animal,Medium,Line 1,0.052,No,Jason,8,2024-12-21,In Progress,9,50
970d26ff-2f71-45c9-ae71-6638f8b1f0d1,Stuffed Animal,High,Line 4,0.054,No,Matthew,8,2024-12-13,In Progress,4,96
20268510-8528-430b-9cf5-6749d0e94ef2,Doll,High,Line 4,0.036,No,Aaron,8,2024-12-03,In Progress,7,58
789f23d7-57c0-47dd-863a-9fc297728ab5,Doll,Medium,Line 1,0.083,No,Abigail,1,2024-12-20,In Progress,4,29
7fff1cba-0372-4e30-962c-27b273fb2493,Board Game,High,Line 3,0.116,No,Dalton,2,2024-12-14,Not Started,10,54
85fec067-2a36-43ed-877b-5b0361037293,Action Figure,Medium,Line 4,0.074,Yes,Jennifer,7,2024-12-20,In Progress,8,44
e9dbd83f-e5a0-4560-b55a-74c82ec92e27,Doll,High,Line 2,0.103,No,David,2,2024-12-16,Complete,0,20
15dfac4b-f565-4a58-b687-37d4ef37582d,Puzzle,Low,Line 1,0.004,No,William,10,2024-12-24,Complete,6,93
e14c5301-122e-47fc-b3e8-261b3dae899c,RC Car,Low,Line 3,0.172,No,Robert,3,2024-12-21,Not Started,4,20
40e3606c-7d1e-4166-aceb-fb38c9b5eeaf,RC Car,Low,Line 2,0.171,Yes,Anthony,2,2024-12-10,Complete,5,79
0da62366-5094-435c-9893-53a66220c937,RC Car,Medium,Line 2,0.092,Yes,Heidi,9,2024-12-01,In Progress,9,16
4174120b-7cd5-426a-9a10-e0b7c647c797,Puzzle,High,Line 4,0.137,Yes,Kaitlyn,11,2024-12-23,In Progress,10,38
61406469-a520-405c-89f5-8cb08cf6bc8b,Board Game,Low,Line 3,0.161,No,Heather,8,2024-12-18,Complete,10,19
5dd75161-9225-4fd5-8643-362bedd71910,Board Game,Low,Line 4,0.1,Yes,Gregory,2,2024-12-04,Complete,1,10
e649d295-1d9f-4dac-8607-67f78ad8d1a1,Board Game,High,Line 2,0.127,No,Nicholas,9,2024-12-04,In Progress,9,57
e5411903-d3d3-4342-bee4-86404f19723d,Doll,High,Line 2,0.052,No,Joyce,3,2024-12-22,In Progress,9,56
3c5eeb26-3a71-4c49-bb3b-a881f97a7a58,Train Set,Low,Line 3,0.103,No,Dan,5,2024-12-04,Complete,2,82
a223d08b-9920-4a71-bf32-7a0898839ba3,Doll,Low,Line 2,0.063,No,Michelle,5,2024-12-24,In Progress,7,98
c033bad9-a0a6-4192-8e82-ad5d6efd325f,Puzzle,Low,Line 3,0.106,Yes,Lisa,11,2024-12-22,Not Started,6,27
e9c8c5da-a165-4acc-948d-b0c9eb47e674,Train Set,Low,Line 3,0.168,Yes,Bryan,10,2024-12-09,Not Started,1,48
18836b22-d7ff-4e9e-b88f-392502076950,Stuffed Animal,Medium,Line 2,0.037,Yes,Marissa,12,2024-12-05,Complete,6,34
6a9c8db3-01c7-4a0f-a35d-86afd7c18e98,Stuffed Animal,Low,Line 3,0.175,Yes,Dustin,6,2024-12-07,Not Started,9,94
78358380-6a62-468e-a39d-2d8c35e7d72a,Stuffed Animal,Low,Line 4,0.007,Yes,Leslie,3,2024-12-06,Not Started,10,89
55be8f9e-50a8-476c-a7f5-59f198319b3e,Action Figure,Low,Line 3,0.021,Yes,Andrew,11,2024-12-23,Complete,6,20
f88d4e8e-84a3-442f-8642-a81322b51c84,Board Game,Medium,Line 4,0.135,Yes,Valerie,9,2024-12-21,Complete,4,53
2e1ab27a-d068-4576-b3f9-87194099de46,Puzzle,Medium,Line 4,0.039,Yes,Traci,12,2024-12-05,Complete,7,56
eadfaf45-9ab7-4ace-9b6c-adaed0b12b64,RC Car,High,Line 4,0.106,No,Sharon,10,2024-12-11,In Progress,9,69
007257e8-f938-4677-8603-a06368ad0b29,RC Car,Medium,Line 2,0.014,No,Michelle,5,2024-12-02,In Progress,3,34
ebd28607-9213-4367-9f45-f17fee14878b,Board Game,High,Line 1,0.051,No,Tammy,1,2024-12-06,In Progress,10,53
fcbdae60-a411-468e-8ef7-a6fad9d8c140,Train Set,Low,Line 2,0.06,No,Ricardo,10,2024-12-24,In Progress,3,98
ae45b06e-3e8a-41d8-aa0b-e278dab2ece5,Action Figure,Medium,Line 3,0.144,No,Nicole,4,2024-12-05,In Progress,4,68
9f90baf8-a45a-4d58-8ab6-a2aa8142b85b,Stuffed Animal,Medium,Line 1,0.11,No,Jonathan,2,2024-12-21,In Progress,6,43
74e2fb56-6e94-4c65-b578-b26a17ac3496,Doll,Medium,Line 3,0.096,No,Emily,9,2024-12-09,Not Started,9,70
9697411a-f71d-40bb-9593-d3bedadf425f,Stuffed Animal,Low,Line 3,0.078,No,Darren,6,2024-12-01,Not Started,1,39
4bb12c28-c954-4177-93c0-3991685bbc16,Board Game,Medium,Line 4,0.149,Yes,Cory,10,2024-12-09,Complete,7,19
7e76ee13-fe94-4a6f-b301-4528d453b93b,Board Game,High,Line 4,0.14,No,Timothy,8,2024-12-16,Complete,1,11
7ebc1ae4-0a3a-4731-993d-09e990609e43,Train Set,High,Line 1,0.125,No,Julie,11,2024-12-16,In Progress,6,30
6868f7c6-679f-4211-8899-3d5de2971331,Stuffed Animal,High,Line 4,0.022,Yes,Teresa,1,2024-12-10,Complete,5,14
3f8ce49f-9fb3-48ba-ab94-9aeab0d35fc4,Action Figure,High,Line 1,0.072,Yes,Courtney,7,2024-12-10,Complete,10,29
be824d07-b1ed-49c4-a764-b95b19567c38,Train Set,High,Line 1,0.046,Yes,Kevin,7,2024-12-06,Not Started,8,73
a12c928e-e81c-4abb-bc31-5195d383ddc6,Doll,Low,Line 3,0.093,Yes,Sharon,1,2024-12-17,Complete,2,95
4cadc28e-b502-4ead-9e07-4151eb301fdc,Stuffed Animal,High,Line 4,0.018,Yes,Christopher,1,2024-12-12,Complete,10,90
caf0d3ea-8f51-41c4-bb1a-ec51c273f038,Stuffed Animal,Medium,Line 2,0.171,Yes,Kimberly,10,2024-12-07,Complete,2,32
8d23a680-2ea0-4405-a3ff-5e2ad7521fab,Puzzle,Low,Line 3,0.071,No,Wendy,11,2024-12-09,Complete,2,19
19bfb40e-1d17-4e51-b866-28a08c064bce,RC Car,High,Line 1,0.18,Yes,Antonio,8,2024-12-23,Complete,7,27
51aa650c-e6c9-4ba5-988e-c554a05ca026,Board Game,Medium,Line 2,0.116,Yes,Bridget,10,2024-12-09,Complete,5,81
804cf33f-0887-45c9-a158-ea4a561a3b52,Doll,High,Line 2,0.061,No,Whitney,6,2024-12-09,Complete,10,85
9721721e-5733-4087-a150-afa1a0f579a9,Train Set,High,Line 2,0.042,Yes,John,2,2024-12-13,Not Started,3,97
e5ac3a12-8b05-4b34-b71e-080382927578,RC Car,High,Line 1,0.093,Yes,Kenneth,10,2024-12-15,Not Started,6,80
42789455-c0bf-457f-9a5b-b12c3d71fdf8,Doll,Low,Line 3,0.098,Yes,John,12,2024-12-19,Complete,2,44
4a94f42d-04f9-4dc8-9ca6-160fa66f5cd8,Action Figure,High,Line 3,0.065,No,Jacqueline,8,2024-12-18,Complete,7,55
a2dd6128-6e97-4b7a-8121-72c7d14d403a,Stuffed Animal,Medium,Line 2,0.003,No,Christina,3,2024-12-13,Complete,0,37
2fdcabf2-ba13-40e2-a454-90f5474a1acb,Board Game,Low,Line 1,0.134,No,Ashley,6,2024-12-07,Complete,4,42
c5714afd-38f1-4c7b-941f-7e89096996e3,RC Car,High,Line 4,0.052,Yes,Scott,12,2024-12-17,Complete,10,44
b08e674a-12c5-46f8-bc4c-622e9b0ce7a5,Puzzle,High,Line 1,0.006,No,Lori,7,2024-12-16,In Progress,8,99
cf871c5d-1d96-4ec8-9525-39bb0f9dda81,Board Game,Medium,Line 1,0.057,Yes,Laura,3,2024-12-10,In Progress,4,86
c5b4a420-0278-4381-9602-a579566b3239,Stuffed Animal,Medium,Line 1,0.033,Yes,Christina,3,2024-12-19,Complete,9,91
e578f70e-7c92-4c63-9de6-d651207b6b77,Puzzle,High,Line 3,0.141,Yes,Hannah,10,2024-12-21,In Progress,10,59
768a83b6-5182-4c68-a1a7-082e0d8e2276,Board Game,High,Line 2,0.101,Yes,James,5,2024-12-10,Complete,8,80
3397d938-18df-43e9-99ed-5cc01d73fa75,Action Figure,High,Line 3,0.092,No,Jacob,10,2024-12-23,Complete,4,11
e3362bb3-89da-4182-aaac-5ad066a6901a,Action Figure,High,Line 4,0.176,Yes,William,10,2024-12-03,Not Started,2,74
4887154e-5f43-4750-a12a-baf0c7c75144,Stuffed Animal,Medium,Line 4,0.065,Yes,Pamela,8,2024-12-20,In Progress,6,84
ede319f9-9202-4b3e-b535-cb84c361bbbe,Doll,Low,Line 2,0.006,Yes,Cheyenne,11,2024-12-09,In Progress,6,33
c8d17b1d-f08e-4f22-aa32-5c3b99e0238f,Doll,Medium,Line 2,0.018,Yes,Cody,2,2024-12-23,In Progress,3,90
9bdfd5e4-256b-4b47-b0dd-7b19a21dd393,Action Figure,High,Line 2,0.048,No,Larry,3,2024-12-17,Complete,3,35
daebfc82-91da-4ea6-9e13-b3967cbaf78a,Puzzle,Low,Line 2,0.14,No,Tyler,8,2024-12-20,Complete,5,18
370d22b2-096e-4d9f-9b5b-2f2bb32ac271,Train Set,Medium,Line 3,0.041,Yes,Amy,8,2024-12-01,Not Started,4,55
9d82ced3-4e31-4482-8642-21e7d2fc0620,Stuffed Animal,Medium,Line 1,0.121,Yes,Regina,8,2024-12-03,In Progress,0,48
ebae27cc-0fa3-495b-8ddc-ce8fefe7880b,Train Set,Medium,Line 2,0.162,Yes,James,1,2024-12-12,In Progress,5,75
ff487a4d-f966-47a6-b695-c98294454f7c,Action Figure,High,Line 1,0.129,Yes,Heather,8,2024-12-20,Complete,0,32
c82a14c9-780e-46b0-98f2-06859e4cbb2c,Stuffed Animal,Low,Line 1,0.045,Yes,Jeremiah,8,2024-12-02,In Progress,6,29
2f7ee392-dc59-45c1-af45-b2fc56fbc8ef,Board Game,Medium,Line 3,0.025,No,Jeremy,10,2024-12-01,In Progress,8,79
efd4a4d4-a092-4498-b74c-e2ddd8c1d346,Board Game,Low,Line 1,0.005,No,Patricia,5,2024-12-10,Complete,3,50
85a21c3a-40f8-40b0-9d47-26e2c6dff014,RC Car,Medium,Line 4,0.104,No,Elizabeth,12,2024-12-24,Not Started,3,10
1a3d0ec1-9aca-4927-bc9e-227b9682d358,Puzzle,Low,Line 4,0.187,No,Jackson,4,2024-12-04,In Progress,9,51
a2311ed4-5495-4099-aacf-4bcc8c520b18,Action Figure,High,Line 1,0.056,Yes,Mark,9,2024-12-05,Complete,10,21
fce339d7-08b6-4b78-bf0b-d87491dba7e1,RC Car,High,Line 1,0.194,Yes,Jeremy,7,2024-12-07,Complete,6,63
eb86be64-fa04-4e70-905b-2f3d55a25368,Action Figure,High,Line 1,0.188,No,Nathaniel,9,2024-12-25,Not Started,0,62
c8e3e9b5-052f-4452-a595-ab452afc9cf9,Board Game,Low,Line 3,0.028,No,Jonathan,10,2024-12-04,Not Started,4,51
ab90c261-c7f9-4ab7-98a3-776c7d9ae0e2,Stuffed Animal,High,Line 1,0.051,Yes,Candace,2,2024-12-15,Complete,0,39
8735aa1b-6462-451c-9818-4efe56a4222d,Doll,Medium,Line 4,0.092,Yes,David,8,2024-12-19,Not Started,2,29
09144049-31ac-4aa0-9647-1e89b1503a84,Action Figure,High,Line 4,0.016,No,Jamie,1,2024-12-04,In Progress,5,99
10e51e0c-9e7e-4720-9c04-f299eee9f3f7,Stuffed Animal,Medium,Line 4,0.065,No,David,11,2024-12-15,Complete,10,39
fdcc98cd-b86c-4583-841c-168c7df4ace2,Doll,Medium,Line 4,0.094,No,Melanie,9,2024-12-09,Complete,2,51
28ded0f7-fb16-4cc4-8c91-7d210b2cbb71,Board Game,Low,Line 4,0.065,Yes,Larry,5,2024-12-24,Complete,6,94
a9c54b11-757a-42da-b6ad-baf178721d00,Stuffed Animal,Low,Line 3,0.027,Yes,Mark,5,2024-12-01,In Progress,1,49
b8c24598-d791-4d4a-8a7b-ed45031dc5e5,Stuffed Animal,Medium,Line 2,0.001,No,Brent,10,2024-12-13,In Progress,3,25
960a480d-dcda-4bfe-9a7d-868749d2ed3f,Action Figure,Medium,Line 1,0.176,Yes,Amanda,8,2024-12-25,Complete,3,65
1457bd92-c631-4610-9c44-b8c17cbafcb6,RC Car,Low,Line 4,0.144,Yes,Donald,7,2024-12-02,In Progress,1,92
6a97eef8-fdad-4fa3-8de3-c4294d711f86,Action Figure,Medium,Line 1,0.024,Yes,Derek,4,2024-12-11,Complete,8,61
3ac02ba2-c83d-4e31-b910-1df870a4f6d8,Board Game,Low,Line 4,0.119,No,Lisa,11,2024-12-19,Not Started,6,44
7cd3c76a-17d9-41c9-9e40-32e3be6063d7,Action Figure,High,Line 4,0.163,Yes,Kelly,1,2024-12-02,Not Started,4,92
35410760-4495-4782-9e7e-8032b910dbb5,Stuffed Animal,High,Line 2,0.087,Yes,Anthony,8,2024-12-01,Complete,2,57
b6bbdaf7-6ad7-40be-8b8b-81a07d7460f5,Board Game,Medium,Line 1,0.091,No,Matthew,6,2024-12-18,Complete,6,49
43b3ae18-a8ba-49a0-8db4-a4e9eba92198,Stuffed Animal,Medium,Line 3,0.097,No,Michael,9,2024-12-25,In Progress,5,92
30745399-a077-4bfe-a12a-8c99701427e6,RC Car,Low,Line 2,0.115,Yes,Steven,6,2024-12-06,Complete,9,87
f6f26f94-9400-4a0e-820b-eb0a289499e5,RC Car,High,Line 2,0.005,No,Teresa,2,2024-12-02,In Progress,7,72
6c296c13-d759-406c-b5f6-d627f5fbdd55,Doll,High,Line 3,0.118,No,Brenda,4,2024-12-06,Not Started,10,20
750eb7a1-2b52-4cec-8d72-a00e9187d434,Puzzle,Medium,Line 1,0.044,No,Rhonda,3,2024-12-09,Not Started,2,31
f07ed1ec-6707-4fb0-bad4-087f7aa70e05,Doll,Medium,Line 4,0.099,Yes,Wesley,10,2024-12-03,Not Started,10,54
de55f51c-ac1c-49aa-bb4a-00c59fff9e34,Stuffed Animal,Low,Line 4,0.157,No,Kristina,12,2024-12-10,Not Started,4,79
726dff46-efd9-4f4f-8994-a48b51704376,RC Car,Medium,Line 4,0.185,No,Patricia,1,2024-12-25,Complete,9,72
0f9c6ba0-00c2-4b00-a4b2-4aa9b44ce95a,Puzzle,Medium,Line 3,0.081,No,Jennifer,4,2024-12-11,In Progress,4,13
09ed1048-5f58-48ab-bd80-6a2e7804ed40,Board Game,Medium,Line 4,0.065,No,Matthew,12,2024-12-15,Complete,10,20
6cf7065c-ed91-4e26-905d-bd08c712a7a7,Train Set,High,Line 3,0.167,Yes,Jordan,7,2024-12-13,Not Started,6,10
7d813181-8595-4c1c-899b-15a7ee6de58d,Puzzle,High,Line 4,0.09,No,Bryan,3,2024-12-09,In Progress,3,70
7c886579-4fcd-40e2-a787-daea3f7c3cb6,Train Set,Medium,Line 4,0.108,Yes,Jordan,8,2024-12-23,Complete,4,37
5e57176a-8841-4b3c-a12d-264ed6e340f7,Train Set,Medium,Line 3,0.02,Yes,Sheryl,7,2024-12-03,Not Started,10,87
4ff9e172-e999-43c7-8c66-bfeb85edeccc,Train Set,Medium,Line 3,0.015,Yes,Mackenzie,12,2024-12-12,Not Started,8,94
a2d9d5e8-dca4-4390-a03e-0e5d66a562ea,Doll,Low,Line 4,0.137,No,Nicole,5,2024-12-03,In Progress,10,89
ecf46de0-428c-4c87-9e24-b9856f83b72e,Stuffed Animal,High,Line 1,0.095,Yes,Eugene,11,2024-12-21,Complete,6,15
2b2b5f82-9780-4c19-a897-3d2261ae0bf4,Train Set,Low,Line 4,0.187,No,Elizabeth,7,2024-12-05,In Progress,9,71
0d1aba3a-a096-49f0-b624-25d7579cec7e,Train Set,Medium,Line 1,0.117,Yes,James,8,2024-12-07,Complete,8,89
076f2a72-9139-4aed-b967-98e399f60566,Train Set,High,Line 2,0.17,No,Andrew,1,2024-12-04,Not Started,7,39
6e3f93fd-0efd-4fc2-837d-063a2f751be9,Board Game,High,Line 1,0.04,Yes,John,10,2024-12-19,In Progress,3,97
d82b0057-b5a1-4478-9eaf-6a232fa6a43b,Train Set,Low,Line 3,0.023,Yes,Richard,2,2024-12-11,Not Started,0,20
cce10a59-f11d-4054-b901-ca686bc354f8,RC Car,High,Line 2,0.163,No,Scott,12,2024-12-15,In Progress,0,30
43ca8273-93bf-4bd5-b869-b1ad719035de,Board Game,Low,Line 1,0.17,Yes,Kristen,4,2024-12-03,Not Started,1,63
e89497fe-affd-418a-8bb8-834dfa6e716c,Stuffed Animal,Low,Line 1,0.045,Yes,Benjamin,3,2024-12-04,Not Started,2,32
8b69c5ca-ae58-4d76-9d08-9914af9268d3,Stuffed Animal,Medium,Line 3,0.173,No,Brady,3,2024-12-17,In Progress,1,21
d7b95f4e-fcc9-4893-aaea-4dd057264707,Puzzle,High,Line 1,0.065,Yes,Bryan,10,2024-12-03,Complete,6,58
3c3dea67-2aea-4e26-9942-a598c93793fe,Puzzle,Low,Line 2,0.01,No,Gregory,6,2024-12-06,Complete,3,18
d20306cc-af0f-4945-b311-4bb744677140,Train Set,High,Line 3,0.137,No,Kyle,3,2024-12-24,Complete,8,52
c1667de4-1f6d-4bb6-b96f-dbd1f5236c16,Puzzle,Low,Line 2,0.128,No,Chad,5,2024-12-21,Not Started,3,100
4416e97d-73d4-4d45-82b0-1d41f9fa310b,Board Game,High,Line 1,0.114,No,Lisa,10,2024-12-04,Complete,6,97
9905fb7e-2b90-4b91-8567-893a5933272f,Puzzle,Medium,Line 1,0.067,Yes,Sarah,2,2024-12-10,Not Started,0,96
f2fe90f1-2479-4e16-b6ae-41ace4cb6759,Stuffed Animal,High,Line 3,0.179,No,Veronica,12,2024-12-24,Not Started,10,50
6a7bb42f-6133-4da5-8b5f-3282332dfb02,Train Set,High,Line 1,0.187,Yes,Ann,7,2024-12-06,Complete,8,71
864d0f14-d7c5-4822-934a-66a7bc4772a4,Stuffed Animal,Low,Line 3,0.006,No,Christopher,2,2024-12-19,Not Started,6,54
c59852a9-daf5-4fd7-8253-77a86e655656,Puzzle,High,Line 4,0.106,No,Kevin,2,2024-12-01,Complete,3,55
557f8734-de0f-4a0c-94b0-9dffa12e485c,Doll,Medium,Line 2,0.05,Yes,Pamela,8,2024-12-16,Complete,10,40
f2ab1338-d0af-44b9-ad72-f818b8c056d8,RC Car,Medium,Line 1,0.002,No,Monica,7,2024-12-15,In Progress,1,26
0fdbe8ea-105d-4f5e-bafa-26d052f97712,Doll,Low,Line 3,0.103,No,Megan,7,2024-12-03,In Progress,1,80
4ff587ff-0aeb-43fb-a3c0-1e93bfbfdf77,Action Figure,High,Line 1,0.143,No,Kathleen,3,2024-12-15,Complete,2,62
c80740ea-c589-40aa-aedb-ecd0d96d0d14,Action Figure,Low,Line 1,0.083,Yes,Madison,1,2024-12-13,Complete,6,70
6017552f-d3f1-4afd-99df-b21db7144623,Train Set,High,Line 3,0.054,Yes,Tammy,1,2024-12-21,In Progress,4,42
